Timestamp;Room;X Ref;Y Ref;W Ref;BSSID;SSID;RSSI;Channel
2013-11-07 18:36:39.908;Unknown;29;16;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-63;2462
2013-11-07 18:36:41.102;Unknown;28;17;5;00:13:5f:f9:f0:04;ntu-visitor;-63;2462
2013-11-07 18:36:41.102;Unknown;28;17;5;00:13:5f:f9:f0:02;eduroam;-64;2462
2013-11-07 18:36:41.102;Unknown;28;17;5;00:13:5f:f9:f0:07;ntu-wifi;-67;2462
2013-11-07 18:36:41.102;Unknown;28;17;5;00:13:5f:f9:f0:06;;-65;2462
2013-11-07 18:36:41.102;Unknown;28;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-67;2462
2013-11-07 18:36:42.377;Unknown;27;17;5;00:13:5f:f9:f0:04;ntu-visitor;-70;2462
2013-11-07 18:36:42.377;Unknown;27;17;5;00:13:5f:f9:f0:02;eduroam;-69;2462
2013-11-07 18:36:42.377;Unknown;27;17;5;00:13:5f:f9:f0:07;ntu-wifi;-70;2462
2013-11-07 18:36:42.377;Unknown;27;17;5;00:13:5f:f9:f0:06;;-72;2462
2013-11-07 18:36:42.377;Unknown;27;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-68;2462
2013-11-07 18:36:42.377;Unknown;27;17;5;00:19:07:36:49:52;eduroam;-81;2437
2013-11-07 18:36:42.377;Unknown;27;17;5;00:19:07:36:49:57;ntu-wifi;-83;2437
2013-11-07 18:36:43.572;Unknown;25;17;5;00:13:5f:f9:f0:04;ntu-visitor;-73;2462
2013-11-07 18:36:43.572;Unknown;25;17;5;00:13:5f:f9:f0:02;eduroam;-71;2462
2013-11-07 18:36:43.572;Unknown;25;17;5;00:13:5f:f9:f0:07;ntu-wifi;-74;2462
2013-11-07 18:36:43.572;Unknown;25;17;5;00:13:5f:f9:f0:06;;-74;2462
2013-11-07 18:36:43.572;Unknown;25;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-69;2462
2013-11-07 18:36:43.572;Unknown;25;17;5;00:19:07:36:49:52;eduroam;-81;2437
2013-11-07 18:36:43.572;Unknown;25;17;5;00:19:07:36:49:57;ntu-wifi;-83;2437
2013-11-07 18:36:43.572;Unknown;25;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-91;2437
2013-11-07 18:36:44.777;Unknown;24;17;5;00:13:5f:f9:f0:04;ntu-visitor;-75;2462
2013-11-07 18:36:44.777;Unknown;24;17;5;00:13:5f:f9:f0:02;eduroam;-78;2462
2013-11-07 18:36:44.777;Unknown;24;17;5;00:13:5f:f9:f0:07;ntu-wifi;-76;2462
2013-11-07 18:36:44.777;Unknown;24;17;5;00:13:5f:f9:f0:06;;-75;2462
2013-11-07 18:36:44.777;Unknown;24;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-78;2462
2013-11-07 18:36:44.777;Unknown;24;17;5;00:19:07:36:49:52;eduroam;-81;2437
2013-11-07 18:36:44.777;Unknown;24;17;5;00:19:07:36:49:57;ntu-wifi;-83;2437
2013-11-07 18:36:44.777;Unknown;24;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-91;2437
2013-11-07 18:36:44.777;Unknown;24;17;5;50:06:04:c3:8d:f2;eduroam;-83;2437
2013-11-07 18:36:44.777;Unknown;24;17;5;50:06:04:c3:8d:f4;ntu-visitor;-83;2437
2013-11-07 18:36:44.777;Unknown;24;17;5;50:06:04:c3:8d:f5;ntu-wirelessHelp;-83;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;00:13:5f:f9:f0:04;ntu-visitor;-75;2462
2013-11-07 18:36:45.985;Unknown;23;17;5;00:13:5f:f9:f0:02;eduroam;-75;2462
2013-11-07 18:36:45.985;Unknown;23;17;5;00:13:5f:f9:f0:07;ntu-wifi;-74;2462
2013-11-07 18:36:45.985;Unknown;23;17;5;00:13:5f:f9:f0:06;;-79;2462
2013-11-07 18:36:45.985;Unknown;23;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-77;2462
2013-11-07 18:36:45.985;Unknown;23;17;5;00:19:07:36:49:52;eduroam;-81;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;00:19:07:36:49:57;ntu-wifi;-83;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-91;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;50:06:04:c3:8d:f2;eduroam;-80;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;50:06:04:c3:8d:f4;ntu-visitor;-80;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;50:06:04:c3:8d:f5;ntu-wirelessHelp;-81;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;50:06:04:c3:8d:f7;ntu-wifi;-80;2437
2013-11-07 18:36:45.985;Unknown;23;17;5;50:06:04:c3:8d:f6;;-81;2437
2013-11-07 18:36:47.178;Unknown;21;17;5;00:13:5f:f9:f0:04;ntu-visitor;-79;2462
2013-11-07 18:36:47.178;Unknown;21;17;5;00:13:5f:f9:f0:02;eduroam;-74;2462
2013-11-07 18:36:47.178;Unknown;21;17;5;00:13:5f:f9:f0:07;ntu-wifi;-76;2462
2013-11-07 18:36:47.178;Unknown;21;17;5;00:13:5f:f9:f0:06;;-76;2462
2013-11-07 18:36:47.178;Unknown;21;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-76;2462
2013-11-07 18:36:47.178;Unknown;21;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-91;2437
2013-11-07 18:36:47.178;Unknown;21;17;5;50:06:04:c3:8d:f2;eduroam;-83;2437
2013-11-07 18:36:47.178;Unknown;21;17;5;50:06:04:c3:8d:f4;ntu-visitor;-84;2437
2013-11-07 18:36:47.178;Unknown;21;17;5;50:06:04:c3:8d:f5;ntu-wirelessHelp;-84;2437
2013-11-07 18:36:47.178;Unknown;21;17;5;50:06:04:c3:8d:f7;ntu-wifi;-80;2437
2013-11-07 18:36:47.178;Unknown;21;17;5;50:06:04:c3:8d:f6;;-81;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;00:13:5f:f9:f0:04;ntu-visitor;-79;2462
2013-11-07 18:36:48.451;Unknown;19;17;5;00:13:5f:f9:f0:02;eduroam;-85;2462
2013-11-07 18:36:48.451;Unknown;19;17;5;00:13:5f:f9:f0:07;ntu-wifi;-80;2462
2013-11-07 18:36:48.451;Unknown;19;17;5;00:13:5f:f9:f0:06;;-84;2462
2013-11-07 18:36:48.451;Unknown;19;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-79;2462
2013-11-07 18:36:48.451;Unknown;19;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-88;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;50:06:04:c3:8d:f2;eduroam;-83;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;50:06:04:c3:8d:f4;ntu-visitor;-83;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;50:06:04:c3:8d:f5;ntu-wirelessHelp;-84;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;50:06:04:c3:8d:f7;ntu-wifi;-85;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;50:06:04:c3:8d:f6;;-81;2437
2013-11-07 18:36:48.451;Unknown;19;17;5;00:19:07:36:49:52;eduroam;-88;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;00:13:5f:f9:f0:04;ntu-visitor;-81;2462
2013-11-07 18:36:49.799;Unknown;18;17;5;00:13:5f:f9:f0:02;eduroam;-86;2462
2013-11-07 18:36:49.799;Unknown;18;17;5;00:13:5f:f9:f0:07;ntu-wifi;-83;2462
2013-11-07 18:36:49.799;Unknown;18;17;5;00:13:5f:f9:f0:06;;-85;2462
2013-11-07 18:36:49.799;Unknown;18;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-84;2462
2013-11-07 18:36:49.799;Unknown;18;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-77;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;50:06:04:c3:8d:f2;eduroam;-83;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;50:06:04:c3:8d:f4;ntu-visitor;-84;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;50:06:04:c3:8d:f5;ntu-wirelessHelp;-82;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;50:06:04:c3:8d:f7;ntu-wifi;-83;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;50:06:04:c3:8d:f6;;-83;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;00:19:07:36:49:52;eduroam;-91;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;00:19:07:36:49:57;ntu-wifi;-78;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;00:19:07:36:49:56;;-79;2437
2013-11-07 18:36:49.799;Unknown;18;17;5;00:19:07:36:49:54;ntu-visitor;-76;2437
2013-11-07 18:36:51.113;Unknown;17;17;5;00:13:5f:f9:f0:04;ntu-visitor;-82;2462
2013-11-07 18:36:51.113;Unknown;17;17;5;00:13:5f:f9:f0:02;eduroam;-83;2462
2013-11-07 18:36:51.113;Unknown;17;17;5;00:13:5f:f9:f0:07;ntu-wifi;-83;2462
2013-11-07 18:36:51.113;Unknown;17;17;5;00:13:5f:f9:f0:06;;-88;2462
2013-11-07 18:36:51.113;Unknown;17;17;5;00:13:5f:f9:f0:05;ntu-wirelessHelp;-84;2462
2013-11-07 18:36:51.113;Unknown;17;17;5;00:19:07:36:49:55;ntu-wirelessHelp;-74;2437
2013-11-07 18:36:51.113;Unknown;17;17;5;50:06:04:c3:8d:f2;eduroam;-84;2437
2013-11-07 18:36:51.113;Unknown;17;17;5;50:06:04:c3:8d:f4;ntu-visitor;-84;2437
